Archive_Date,Specialty_HIPE,Specialty_Name,Case_Type,Adult_Child,Age_Profile,Time_Bands,Total
2/28/2018,7800,Urology,Inpatient,Adult,16-64,  9-12 Months,4
2/28/2018,7800,Urology,Inpatient,Adult,16-64, 12-15 Months,1
2/28/2018,7800,Urology,Inpatient,Adult,65+,  0-3 Months,1
2/28/2018,7800,Urology,Inpatient,Adult,65+,  3-6 Months,2
2/28/2018,7800,Urology,Inpatient,Adult,65+,  6-9 Months,2
2/28/2018,7800,Urology,Inpatient,Adult,65+,  9-12 Months,1
2/28/2018,7800,Urology,Inpatient,Adult,65+, 12-15 Months,1
2/28/2018,100,Cardiology,Day Case,Adult,16-64,  0-3 Months,5
2/28/2018,100,Cardiology,Day Case,Adult,16-64,  3-6 Months,5
2/28/2018,100,Cardiology,Day Case,Adult,16-64,  9-12 Months,2
2/28/2018,100,Cardiology,Day Case,Adult,65+,  0-3 Months,3
2/28/2018,100,Cardiology,Day Case,Adult,65+,  3-6 Months,1
2/28/2018,100,Cardiology,Day Case,Adult,65+,  9-12 Months,1
2/28/2018,100,Cardiology,Inpatient,Adult,16-64,  6-9 Months,1
2/28/2018,1502,Obstetrics,Day Case,Adult,16-64,  0-3 Months,3
2/28/2018,1502,Obstetrics,Day Case,Adult,16-64,  3-6 Months,3
2/28/2018,1502,Obstetrics,Day Case,Adult,16-64,  6-9 Months,2
2/28/2018,1502,Obstetrics,Day Case,Adult,16-64, 15-18 Months,1
2/28/2018,1502,Obstetrics,Inpatient,Adult,16-64,  0-3 Months,2
2/28/2018,1502,Obstetrics,Inpatient,Adult,16-64,  3-6 Months,1
2/28/2018,1502,Obstetrics,Inpatient,Adult,16-64,  6-9 Months,1
2/28/2018,1503,Gynaecology,Day Case,Adult,16-64,  0-3 Months,26
2/28/2018,1503,Gynaecology,Day Case,Adult,16-64,  3-6 Months,27
2/28/2018,1503,Gynaecology,Day Case,Adult,16-64,  6-9 Months,12
2/28/2018,1503,Gynaecology,Day Case,Adult,16-64,  9-12 Months,2
2/28/2018,1503,Gynaecology,Day Case,Adult,16-64, 15-18 Months,1
2/28/2018,1503,Gynaecology,Day Case,Adult,65+,  0-3 Months,4
2/28/2018,1503,Gynaecology,Day Case,Adult,65+,  3-6 Months,6
2/28/2018,1503,Gynaecology,Day Case,Adult,65+,  6-9 Months,1
2/28/2018,1503,Gynaecology,Day Case,Adult,65+, 12-15 Months,1
2/28/2018,1503,Gynaecology,Inpatient,Adult,16-64,  3-6 Months,3
2/28/2018,1503,Gynaecology,Inpatient,Adult,65+,  0-3 Months,1
2/28/2018,2003,Maxillo-Facial,Day Case,Adult,16-64,  0-3 Months,1
2/28/2018,2003,Maxillo-Facial,Day Case,Adult,65+,  0-3 Months,1
2/28/2018,2003,Maxillo-Facial,Day Case,Child,0-15,  0-3 Months,1
2/28/2018,2200,Radiology,Day Case,Adult,16-64,  0-3 Months,3
2/28/2018,2400,Respiratory Medicine,Day Case,Adult,65+,  0-3 Months,1
2/28/2018,2400,Respiratory Medicine,Day Case,Adult,65+,  6-9 Months,1
2/28/2018,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,18
2/28/2018,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,9
2/28/2018,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,1
2/28/2018,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,1
2/28/2018,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,8
2/28/2018,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,2
2/28/2018,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,1
2/28/2018,2600,General Surgery,Day Case,Child,0-15,  0-3 Months,4
2/28/2018,5000,General Medicine,Day Case,Adult,16-64,  3-6 Months,1
2/28/2018,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,1
2/28/2018,5000,General Medicine,Day Case,Adult,65+,  3-6 Months,1
2/28/2018,7000,Dental Surgery,Day Case,Child,0-15,  0-3 Months,1
2/28/2018,7800,Urology,Day Case,Adult,16-64,  0-3 Months,15
2/28/2018,7800,Urology,Day Case,Adult,16-64,  3-6 Months,7
2/28/2018,7800,Urology,Day Case,Adult,16-64,  6-9 Months,6
2/28/2018,7800,Urology,Day Case,Adult,16-64,  9-12 Months,1
2/28/2018,7800,Urology,Day Case,Adult,65+,  0-3 Months,12
2/28/2018,7800,Urology,Day Case,Adult,65+,  3-6 Months,5
2/28/2018,7800,Urology,Day Case,Adult,65+,  9-12 Months,2
2/28/2018,7800,Urology,Day Case,Adult,65+, 12-15 Months,1
2/28/2018,7800,Urology,Day Case,Child,0-15,  0-3 Months,1
2/28/2018,8003,Pain Relief,Day Case,Adult,65+,  0-3 Months,2
2/28/2018,100,Cardiology,Day Case,Adult,16-64,  0-3 Months,52
2/28/2018,100,Cardiology,Day Case,Adult,16-64,  3-6 Months,24
2/28/2018,100,Cardiology,Day Case,Adult,16-64,  6-9 Months,2
2/28/2018,100,Cardiology,Day Case,Adult,65+,  0-3 Months,88
2/28/2018,100,Cardiology,Day Case,Adult,65+,  3-6 Months,26
2/28/2018,100,Cardiology,Day Case,Adult,65+,  6-9 Months,2
2/28/2018,100,Cardiology,Inpatient,Adult,16-64,  0-3 Months,22
2/28/2018,100,Cardiology,Inpatient,Adult,16-64,  3-6 Months,3
2/28/2018,100,Cardiology,Inpatient,Adult,65+,  0-3 Months,43
2/28/2018,100,Cardiology,Inpatient,Adult,65+,  3-6 Months,6
2/28/2018,300,Dermatology,Day Case,Adult,16-64,  0-3 Months,33
2/28/2018,300,Dermatology,Day Case,Adult,16-64,  3-6 Months,3
2/28/2018,300,Dermatology,Day Case,Adult,16-64,  6-9 Months,1
2/28/2018,300,Dermatology,Day Case,Adult,16-64,  9-12 Months,1
2/28/2018,300,Dermatology,Day Case,Adult,65+,  0-3 Months,28
2/28/2018,300,Dermatology,Day Case,Adult,65+,  3-6 Months,5
2/28/2018,300,Dermatology,Day Case,Child,0-15,  6-9 Months,1
2/28/2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,  0-3 Months,94
2/28/2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,  3-6 Months,61
2/28/2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,  6-9 Months,34
2/28/2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,  9-12 Months,51
2/28/2018,600,Otolaryngology (ENT),Day Case,Adult,16-64, 12-15 Months,34
2/28/2018,600,Otolaryngology (ENT),Day Case,Adult,16-64, 15-18 Months,21
2/28/2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,18+ Months,8
2/28/2018,600,Otolaryngology (ENT),Day Case,Adult,65+,  0-3 Months,32
2/28/2018,600,Otolaryngology (ENT),Day Case,Adult,65+,  3-6 Months,5
2/28/2018,600,Otolaryngology (ENT),Day Case,Adult,65+,  6-9 Months,2
2/28/2018,600,Otolaryngology (ENT),Day Case,Adult,65+,  9-12 Months,4
2/28/2018,600,Otolaryngology (ENT),Day Case,Adult,65+, 12-15 Months,1
2/28/2018,600,Otolaryngology (ENT),Day Case,Child,0-15,  0-3 Months,22
2/28/2018,600,Otolaryngology (ENT),Day Case,Child,0-15,  3-6 Months,7
2/28/2018,600,Otolaryngology (ENT),Day Case,Child,0-15,  6-9 Months,1
2/28/2018,600,Otolaryngology (ENT),Day Case,Child,0-15,  9-12 Months,7
2/28/2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  0-3 Months,11
2/28/2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  3-6 Months,5
2/28/2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  6-9 Months,2
2/28/2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  9-12 Months,8
2/28/2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 12-15 Months,6
2/28/2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 15-18 Months,13
2/28/2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64,18+ Months,26
2/28/2018,600,Otolaryngology (ENT),Inpatient,Child,0-15,  0-3 Months,39
2/28/2018,600,Otolaryngology (ENT),Inpatient,Child,0-15,  3-6 Months,42
2/28/2018,600,Otolaryngology (ENT),Inpatient,Child,0-15,  6-9 Months,11
2/28/2018,600,Otolaryngology (ENT),Inpatient,Child,0-15,  9-12 Months,29
2/28/2018,600,Otolaryngology (ENT),Inpatient,Child,0-15, 12-15 Months,18
2/28/2018,600,Otolaryngology (ENT),Inpatient,Child,0-15, 15-18 Months,9
2/28/2018,600,Otolaryngology (ENT),Inpatient,Child,0-15,18+ Months,1
2/28/2018,700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,6
2/28/2018,700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,1
2/28/2018,700,Gastro-Enterology,Day Case,Adult,65+,  9-12 Months,1
2/28/2018,1503,Gynaecology,Day Case,Adult,16-64,  0-3 Months,43
2/28/2018,1503,Gynaecology,Day Case,Adult,16-64,  3-6 Months,31
2/28/2018,1503,Gynaecology,Day Case,Adult,16-64,  6-9 Months,21
2/28/2018,1503,Gynaecology,Day Case,Adult,16-64,  9-12 Months,7
2/28/2018,1503,Gynaecology,Day Case,Adult,16-64, 12-15 Months,1
2/28/2018,1503,Gynaecology,Day Case,Adult,16-64, 15-18 Months,1
2/28/2018,1503,Gynaecology,Day Case,Adult,65+,  0-3 Months,7
2/28/2018,1503,Gynaecology,Day Case,Adult,65+,  3-6 Months,3
2/28/2018,1503,Gynaecology,Day Case,Adult,65+,  6-9 Months,4
2/28/2018,1503,Gynaecology,Day Case,Adult,65+,  9-12 Months,1
2/28/2018,1503,Gynaecology,Day Case,Adult,65+,18+ Months,1
2/28/2018,1503,Gynaecology,Inpatient,Adult,16-64,  0-3 Months,13
2/28/2018,1503,Gynaecology,Inpatient,Adult,16-64,  3-6 Months,11
2/28/2018,1503,Gynaecology,Inpatient,Adult,16-64,  6-9 Months,2
2/28/2018,1503,Gynaecology,Inpatient,Adult,16-64,  9-12 Months,2
2/28/2018,1503,Gynaecology,Inpatient,Adult,16-64, 15-18 Months,1
2/28/2018,1503,Gynaecology,Inpatient,Adult,65+,  0-3 Months,5
2/28/2018,1503,Gynaecology,Inpatient,Adult,65+,  6-9 Months,1
2/28/2018,1700,Ophthalmology,Day Case,Adult,16-64,  0-3 Months,110
2/28/2018,1700,Ophthalmology,Day Case,Adult,16-64,  3-6 Months,125
2/28/2018,1700,Ophthalmology,Day Case,Adult,16-64,  6-9 Months,80
2/28/2018,1700,Ophthalmology,Day Case,Adult,16-64,  9-12 Months,76
2/28/2018,1700,Ophthalmology,Day Case,Adult,16-64, 12-15 Months,51
2/28/2018,1700,Ophthalmology,Day Case,Adult,16-64, 15-18 Months,54
2/28/2018,1700,Ophthalmology,Day Case,Adult,16-64,18+ Months,85
2/28/2018,1700,Ophthalmology,Day Case,Adult,65+,  0-3 Months,335
2/28/2018,1700,Ophthalmology,Day Case,Adult,65+,  3-6 Months,420
2/28/2018,1700,Ophthalmology,Day Case,Adult,65+,  6-9 Months,282
2/28/2018,1700,Ophthalmology,Day Case,Adult,65+,  9-12 Months,274
2/28/2018,1700,Ophthalmology,Day Case,Adult,65+, 12-15 Months,146
2/28/2018,1700,Ophthalmology,Day Case,Adult,65+, 15-18 Months,90
2/28/2018,1700,Ophthalmology,Day Case,Adult,65+,18+ Months,167
2/28/2018,1700,Ophthalmology,Day Case,Child,0-15,  0-3 Months,23
2/28/2018,1700,Ophthalmology,Day Case,Child,0-15,  3-6 Months,21
2/28/2018,1700,Ophthalmology,Day Case,Child,0-15,  6-9 Months,18
2/28/2018,1700,Ophthalmology,Day Case,Child,0-15,  9-12 Months,11
2/28/2018,1700,Ophthalmology,Day Case,Child,0-15, 12-15 Months,7
2/28/2018,1700,Ophthalmology,Day Case,Child,0-15, 15-18 Months,4
2/28/2018,1700,Ophthalmology,Day Case,Child,0-15,18+ Months,10
2/28/2018,1700,Ophthalmology,Inpatient,Adult,16-64,  3-6 Months,1
2/28/2018,1700,Ophthalmology,Inpatient,Adult,16-64,  6-9 Months,1
2/28/2018,1700,Ophthalmology,Inpatient,Adult,16-64,18+ Months,1
2/28/2018,1700,Ophthalmology,Inpatient,Adult,65+,  0-3 Months,1
2/28/2018,1700,Ophthalmology,Inpatient,Adult,65+,  6-9 Months,1
2/28/2018,1700,Ophthalmology,Inpatient,Adult,65+, 15-18 Months,1
2/28/2018,1700,Ophthalmology,Inpatient,Adult,65+,18+ Months,2
2/28/2018,1700,Ophthalmology,Inpatient,Child,0-15,  6-9 Months,1
2/28/2018,1800,Orthopaedics,Day Case,Adult,16-64,  0-3 Months,42
2/28/2018,1800,Orthopaedics,Day Case,Adult,16-64,  3-6 Months,34
2/28/2018,1800,Orthopaedics,Day Case,Adult,16-64,  6-9 Months,8
2/28/2018,1800,Orthopaedics,Day Case,Adult,16-64,  9-12 Months,4
2/28/2018,1800,Orthopaedics,Day Case,Adult,16-64, 12-15 Months,5
2/28/2018,1800,Orthopaedics,Day Case,Adult,16-64, 15-18 Months,2
2/28/2018,1800,Orthopaedics,Day Case,Adult,16-64,18+ Months,3
2/28/2018,1800,Orthopaedics,Day Case,Adult,65+,  0-3 Months,8
2/28/2018,1800,Orthopaedics,Day Case,Adult,65+,  3-6 Months,13
2/28/2018,1800,Orthopaedics,Day Case,Adult,65+,  6-9 Months,3
2/28/2018,1800,Orthopaedics,Day Case,Adult,65+,  9-12 Months,6
2/28/2018,1800,Orthopaedics,Day Case,Adult,65+, 12-15 Months,2
2/28/2018,1800,Orthopaedics,Day Case,Adult,65+, 15-18 Months,1
2/28/2018,1800,Orthopaedics,Day Case,Adult,65+,18+ Months,1
2/28/2018,1800,Orthopaedics,Day Case,Child,0-15,  0-3 Months,3
2/28/2018,1800,Orthopaedics,Day Case,Child,0-15,  3-6 Months,1
2/28/2018,1800,Orthopaedics,Inpatient,Adult,16-64,  0-3 Months,7
2/28/2018,1800,Orthopaedics,Inpatient,Adult,16-64,  3-6 Months,2
2/28/2018,1800,Orthopaedics,Inpatient,Adult,16-64,  6-9 Months,2
2/28/2018,1800,Orthopaedics,Inpatient,Adult,16-64,  9-12 Months,3
2/28/2018,1800,Orthopaedics,Inpatient,Adult,16-64, 12-15 Months,2
2/28/2018,1800,Orthopaedics,Inpatient,Adult,16-64, 15-18 Months,1
2/28/2018,1800,Orthopaedics,Inpatient,Adult,65+,  0-3 Months,5
2/28/2018,1800,Orthopaedics,Inpatient,Adult,65+,  3-6 Months,4
2/28/2018,1800,Orthopaedics,Inpatient,Adult,65+,  6-9 Months,3
2/28/2018,1800,Orthopaedics,Inpatient,Adult,65+,  9-12 Months,5
2/28/2018,1800,Orthopaedics,Inpatient,Adult,65+, 15-18 Months,4
2/28/2018,1800,Orthopaedics,Inpatient,Child,0-15,  0-3 Months,1
2/28/2018,2400,Respiratory Medicine,Day Case,Adult,16-64,  0-3 Months,1
2/28/2018,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,32
2/28/2018,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,31
2/28/2018,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,31
2/28/2018,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,14
2/28/2018,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,4
2/28/2018,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,12
2/28/2018,2600,General Surgery,Day Case,Adult,16-64,18+ Months,12
2/28/2018,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,9
2/28/2018,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,10
2/28/2018,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,10
2/28/2018,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,3
2/28/2018,2600,General Surgery,Day Case,Adult,65+, 15-18 Months,3
2/28/2018,2600,General Surgery,Day Case,Adult,65+,18+ Months,2
2/28/2018,2600,General Surgery,Day Case,Child,0-15,  0-3 Months,6
2/28/2018,2600,General Surgery,Day Case,Child,0-15,  3-6 Months,7
2/28/2018,2600,General Surgery,Day Case,Child,0-15,  6-9 Months,7
2/28/2018,2600,General Surgery,Day Case,Child,0-15,  9-12 Months,2
2/28/2018,2600,General Surgery,Day Case,Child,0-15, 12-15 Months,2
2/28/2018,2600,General Surgery,Day Case,Child,0-15, 15-18 Months,2
2/28/2018,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,10
2/28/2018,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,5
2/28/2018,2600,General Surgery,Inpatient,Adult,16-64,  6-9 Months,3
2/28/2018,2600,General Surgery,Inpatient,Adult,16-64,  9-12 Months,8
2/28/2018,2600,General Surgery,Inpatient,Adult,16-64, 12-15 Months,6
2/28/2018,2600,General Surgery,Inpatient,Adult,16-64, 15-18 Months,7
2/28/2018,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,4
2/28/2018,2600,General Surgery,Inpatient,Adult,65+,  3-6 Months,4
2/28/2018,2600,General Surgery,Inpatient,Adult,65+,  6-9 Months,1
2/28/2018,2600,General Surgery,Inpatient,Adult,65+,  9-12 Months,1
2/28/2018,2600,General Surgery,Inpatient,Adult,65+, 12-15 Months,1
2/28/2018,2600,General Surgery,Inpatient,Adult,65+, 15-18 Months,2
2/28/2018,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64,  0-3 Months,14
2/28/2018,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64,  3-6 Months,11
2/28/2018,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64,  6-9 Months,18
2/28/2018,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64,  9-12 Months,6
2/28/2018,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64, 12-15 Months,4
2/28/2018,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+,  0-3 Months,4
2/28/2018,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+,  6-9 Months,1
2/28/2018,2604,Vascular Surgery,Day Case,Adult,16-64,  0-3 Months,38
2/28/2018,2604,Vascular Surgery,Day Case,Adult,16-64,  3-6 Months,37
2/28/2018,2604,Vascular Surgery,Day Case,Adult,16-64,  6-9 Months,30
2/28/2018,2604,Vascular Surgery,Day Case,Adult,16-64,  9-12 Months,8
2/28/2018,2604,Vascular Surgery,Day Case,Adult,16-64, 12-15 Months,18
2/28/2018,2604,Vascular Surgery,Day Case,Adult,16-64, 15-18 Months,11
2/28/2018,2604,Vascular Surgery,Day Case,Adult,16-64,18+ Months,14
2/28/2018,2604,Vascular Surgery,Day Case,Adult,65+,  0-3 Months,11
2/28/2018,2604,Vascular Surgery,Day Case,Adult,65+,  3-6 Months,10
2/28/2018,2604,Vascular Surgery,Day Case,Adult,65+,  6-9 Months,11
2/28/2018,2604,Vascular Surgery,Day Case,Adult,65+,  9-12 Months,9
2/28/2018,2604,Vascular Surgery,Day Case,Adult,65+, 12-15 Months,13
2/28/2018,2604,Vascular Surgery,Day Case,Adult,65+, 15-18 Months,5
2/28/2018,2604,Vascular Surgery,Day Case,Adult,65+,18+ Months,5
2/28/2018,2604,Vascular Surgery,Inpatient,Adult,16-64,  0-3 Months,7
2/28/2018,2604,Vascular Surgery,Inpatient,Adult,16-64,  3-6 Months,22
2/28/2018,2604,Vascular Surgery,Inpatient,Adult,16-64,  6-9 Months,16
2/28/2018,2604,Vascular Surgery,Inpatient,Adult,16-64,  9-12 Months,7
2/28/2018,2604,Vascular Surgery,Inpatient,Adult,16-64, 12-15 Months,6
2/28/2018,2604,Vascular Surgery,Inpatient,Adult,16-64, 15-18 Months,2
2/28/2018,2604,Vascular Surgery,Inpatient,Adult,16-64,18+ Months,6
2/28/2018,2604,Vascular Surgery,Inpatient,Adult,65+,  0-3 Months,8
2/28/2018,2604,Vascular Surgery,Inpatient,Adult,65+,  3-6 Months,9
2/28/2018,2604,Vascular Surgery,Inpatient,Adult,65+,  6-9 Months,14
2/28/2018,2604,Vascular Surgery,Inpatient,Adult,65+,  9-12 Months,6
2/28/2018,2604,Vascular Surgery,Inpatient,Adult,65+, 12-15 Months,2
2/28/2018,2604,Vascular Surgery,Inpatient,Adult,65+,18+ Months,3
2/28/2018,2605,Breast Surgery,Day Case,Adult,16-64,  3-6 Months,2
2/28/2018,2605,Breast Surgery,Day Case,Adult,16-64, 15-18 Months,1
2/28/2018,2605,Breast Surgery,Day Case,Adult,16-64,18+ Months,1
2/28/2018,2605,Breast Surgery,Day Case,Adult,65+,  0-3 Months,1
2/28/2018,2605,Breast Surgery,Day Case,Adult,65+,  6-9 Months,1
2/28/2018,7800,Urology,Day Case,Adult,16-64,  0-3 Months,165
2/28/2018,7800,Urology,Day Case,Adult,16-64,  3-6 Months,128
2/28/2018,7800,Urology,Day Case,Adult,16-64,  6-9 Months,82
2/28/2018,7800,Urology,Day Case,Adult,16-64,  9-12 Months,109
2/28/2018,7800,Urology,Day Case,Adult,16-64, 12-15 Months,125
2/28/2018,7800,Urology,Day Case,Adult,16-64, 15-18 Months,96
2/28/2018,7800,Urology,Day Case,Adult,16-64,18+ Months,80
2/28/2018,7800,Urology,Day Case,Adult,65+,  0-3 Months,231
2/28/2018,7800,Urology,Day Case,Adult,65+,  3-6 Months,129
2/28/2018,7800,Urology,Day Case,Adult,65+,  6-9 Months,95
2/28/2018,7800,Urology,Day Case,Adult,65+,  9-12 Months,88
2/28/2018,7800,Urology,Day Case,Adult,65+, 12-15 Months,123
2/28/2018,7800,Urology,Day Case,Adult,65+, 15-18 Months,67
2/28/2018,7800,Urology,Day Case,Adult,65+,18+ Months,63
2/28/2018,7800,Urology,Day Case,Child,0-15,  0-3 Months,3
2/28/2018,7800,Urology,Day Case,Child,0-15,  6-9 Months,1
2/28/2018,7800,Urology,Day Case,Child,0-15, 12-15 Months,1
2/28/2018,7800,Urology,Day Case,Child,0-15,18+ Months,2
2/28/2018,7800,Urology,Inpatient,Adult,16-64,  0-3 Months,5
2/28/2018,7800,Urology,Inpatient,Adult,16-64,  6-9 Months,4
2/28/2018,7800,Urology,Inpatient,Adult,16-64,  9-12 Months,2
2/28/2018,7800,Urology,Inpatient,Adult,16-64,18+ Months,2
2/28/2018,7800,Urology,Inpatient,Adult,65+,  0-3 Months,10
2/28/2018,7800,Urology,Inpatient,Adult,65+,  3-6 Months,5
2/28/2018,7800,Urology,Inpatient,Adult,65+,  6-9 Months,8
2/28/2018,7800,Urology,Inpatient,Adult,65+,  9-12 Months,6
2/28/2018,7800,Urology,Inpatient,Adult,65+, 12-15 Months,17
2/28/2018,7800,Urology,Inpatient,Adult,65+, 15-18 Months,11
2/28/2018,7800,Urology,Inpatient,Adult,65+,18+ Months,14
2/28/2018,7800,Urology,Inpatient,Child,0-15,18+ Months,1
2/28/2018,8003,Pain Relief,Day Case,Adult,16-64,  0-3 Months,15
2/28/2018,8003,Pain Relief,Day Case,Adult,16-64,  3-6 Months,29
2/28/2018,8003,Pain Relief,Day Case,Adult,16-64,  6-9 Months,18
2/28/2018,8003,Pain Relief,Day Case,Adult,16-64,  9-12 Months,24
2/28/2018,8003,Pain Relief,Day Case,Adult,16-64, 12-15 Months,35
2/28/2018,8003,Pain Relief,Day Case,Adult,16-64, 15-18 Months,21
2/28/2018,8003,Pain Relief,Day Case,Adult,16-64,18+ Months,25
2/28/2018,8003,Pain Relief,Day Case,Adult,65+,  0-3 Months,6
2/28/2018,8003,Pain Relief,Day Case,Adult,65+,  3-6 Months,19
2/28/2018,8003,Pain Relief,Day Case,Adult,65+,  6-9 Months,13
2/28/2018,8003,Pain Relief,Day Case,Adult,65+,  9-12 Months,22
2/28/2018,8003,Pain Relief,Day Case,Adult,65+, 12-15 Months,6
2/28/2018,8003,Pain Relief,Day Case,Adult,65+, 15-18 Months,9
2/28/2018,8003,Pain Relief,Day Case,Adult,65+,18+ Months,8
2/28/2018,8003,Pain Relief,Inpatient,Adult,16-64,  0-3 Months,1
2/28/2018,1800,Orthopaedics,Day Case,Adult,16-64,  0-3 Months,68
2/28/2018,1800,Orthopaedics,Day Case,Adult,16-64,  3-6 Months,19
2/28/2018,1800,Orthopaedics,Day Case,Adult,16-64,  6-9 Months,6
2/28/2018,1800,Orthopaedics,Day Case,Adult,65+,  0-3 Months,49
2/28/2018,1800,Orthopaedics,Day Case,Adult,65+,  3-6 Months,13
2/28/2018,1800,Orthopaedics,Day Case,Adult,65+,  6-9 Months,4
2/28/2018,1800,Orthopaedics,Day Case,Adult,65+,  9-12 Months,1
2/28/2018,1800,Orthopaedics,Inpatient,Adult,16-64,  0-3 Months,48
2/28/2018,1800,Orthopaedics,Inpatient,Adult,16-64,  3-6 Months,13
2/28/2018,1800,Orthopaedics,Inpatient,Adult,16-64,  6-9 Months,2
2/28/2018,1800,Orthopaedics,Inpatient,Adult,65+,  0-3 Months,61
2/28/2018,1800,Orthopaedics,Inpatient,Adult,65+,  3-6 Months,11
2/28/2018,1800,Orthopaedics,Inpatient,Adult,65+,  6-9 Months,3
2/28/2018,1800,Orthopaedics,Inpatient,Adult,65+, 12-15 Months,1
2/28/2018,1503,Gynaecology,Day Case,Adult,16-64,  0-3 Months,18
2/28/2018,1503,Gynaecology,Day Case,Adult,16-64,  3-6 Months,1
2/28/2018,1503,Gynaecology,Day Case,Adult,65+,  0-3 Months,1
2/28/2018,1503,Gynaecology,Day Case,Adult,65+,  3-6 Months,2
2/28/2018,1503,Gynaecology,Inpatient,Adult,65+,  0-3 Months,1
2/28/2018,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,46
2/28/2018,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,28
2/28/2018,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,14
2/28/2018,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,20
2/28/2018,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,12
2/28/2018,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,21
2/28/2018,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,5
2/28/2018,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,5
2/28/2018,2600,General Surgery,Day Case,Child,0-15,  0-3 Months,2
2/28/2018,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,8
2/28/2018,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,6
2/28/2018,2600,General Surgery,Inpatient,Adult,16-64,  6-9 Months,2
2/28/2018,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,5
2/28/2018,2600,General Surgery,Inpatient,Adult,65+,  3-6 Months,2
2/28/2018,2600,General Surgery,Inpatient,Adult,65+,  6-9 Months,1
2/28/2018,2600,General Surgery,Inpatient,Adult,65+,  9-12 Months,1
2/28/2018,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,1
2/28/2018,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,2
2/28/2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,  0-3 Months,1
2/28/2018,700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,1
2/28/2018,2400,Respiratory Medicine,Inpatient,Adult,16-64,  0-3 Months,1
2/28/2018,2400,Respiratory Medicine,Inpatient,Adult,65+,  6-9 Months,1
2/28/2018,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,9
2/28/2018,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,7
2/28/2018,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,5
2/28/2018,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,9
2/28/2018,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,2
2/28/2018,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,3
2/28/2018,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,3
